spis_class_path,spis_domain,spis_family,family_id,current_project_mapping,mapping_status,evidence_code_paths,evidence_config_route_paths,evidence_test_paths,evidence_gate_artifacts,evidence_documentation_paths,key_difference,next_action,notes
Vol/BC/CapacitiveVoltageGenerator.java,Vol,Vol/BC(Abstract),vol_bc_abstract,BoundaryCondition、PoissonSolver、LinearSystem、SurfaceFieldVolumeBridge 中的 BC/VoltageGenerator 路径。,已等价实现,Tools/FieldSolver/include/BoundaryCondition.h | Tools/FieldSolver/src/PoissonSolver.cpp | Tools/FieldSolver/include/PoissonSolver.h | Tools/Solver/include/LinearSystem.h | Tools/Solver/src/LinearSystem.cpp | Tools/FieldSolver/src/SurfaceFieldVolumeBridge.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,Tools/FieldSolver/test/PoissonSolver_test.cpp::SolvesFiniteDirichletProfileOnPlateMesh | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsNativeVolumeParityMetadata,build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已具备 BC family 语义与 override route，但仍以 bridge/runtime 对象承载，不保留 Java BC 包装层。,保持现有代码路径、测试和 gate 证据不回退。,
Vol/BC/DirichletPoissonBC.java,Vol,Vol/BC(Abstract),vol_bc_abstract,BoundaryCondition、PoissonSolver、LinearSystem、SurfaceFieldVolumeBridge 中的 BC/VoltageGenerator 路径。,已等价实现,Tools/FieldSolver/include/BoundaryCondition.h | Tools/FieldSolver/src/PoissonSolver.cpp | Tools/FieldSolver/include/PoissonSolver.h | Tools/Solver/include/LinearSystem.h | Tools/Solver/src/LinearSystem.cpp | Tools/FieldSolver/src/SurfaceFieldVolumeBridge.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,Tools/FieldSolver/test/PoissonSolver_test.cpp::SolvesFiniteDirichletProfileOnPlateMesh | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsNativeVolumeParityMetadata,build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已具备 BC family 语义与 override route，但仍以 bridge/runtime 对象承载，不保留 Java BC 包装层。,保持现有代码路径、测试和 gate 证据不回退。,
Vol/BC/FourierPoissonBC.java,Vol,Vol/BC(Abstract),vol_bc_abstract,BoundaryCondition、PoissonSolver、LinearSystem、SurfaceFieldVolumeBridge 中的 BC/VoltageGenerator 路径。,已等价实现,Tools/FieldSolver/include/BoundaryCondition.h | Tools/FieldSolver/src/PoissonSolver.cpp | Tools/FieldSolver/include/PoissonSolver.h | Tools/Solver/include/LinearSystem.h | Tools/Solver/src/LinearSystem.cpp | Tools/FieldSolver/src/SurfaceFieldVolumeBridge.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,Tools/FieldSolver/test/PoissonSolver_test.cpp::SolvesFiniteDirichletProfileOnPlateMesh | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsNativeVolumeParityMetadata,build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已具备 BC family 语义与 override route，但仍以 bridge/runtime 对象承载，不保留 Java BC 包装层。,保持现有代码路径、测试和 gate 证据不回退。,
Vol/BC/MatterBC.java,Vol,Vol/BC(Abstract),vol_bc_abstract,BoundaryCondition、PoissonSolver、LinearSystem、SurfaceFieldVolumeBridge 中的 BC/VoltageGenerator 路径。,已等价实现,Tools/FieldSolver/include/BoundaryCondition.h | Tools/FieldSolver/src/PoissonSolver.cpp | Tools/FieldSolver/include/PoissonSolver.h | Tools/Solver/include/LinearSystem.h | Tools/Solver/src/LinearSystem.cpp | Tools/FieldSolver/src/SurfaceFieldVolumeBridge.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,Tools/FieldSolver/test/PoissonSolver_test.cpp::SolvesFiniteDirichletProfileOnPlateMesh | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsNativeVolumeParityMetadata,build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已具备 BC family 语义与 override route，但仍以 bridge/runtime 对象承载，不保留 Java BC 包装层。,保持现有代码路径、测试和 gate 证据不回退。,
Vol/BC/MixedDirichletFourierPoissonBC.java,Vol,Vol/BC(Abstract),vol_bc_abstract,BoundaryCondition、PoissonSolver、LinearSystem、SurfaceFieldVolumeBridge 中的 BC/VoltageGenerator 路径。,已等价实现,Tools/FieldSolver/include/BoundaryCondition.h | Tools/FieldSolver/src/PoissonSolver.cpp | Tools/FieldSolver/include/PoissonSolver.h | Tools/Solver/include/LinearSystem.h | Tools/Solver/src/LinearSystem.cpp | Tools/FieldSolver/src/SurfaceFieldVolumeBridge.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,Tools/FieldSolver/test/PoissonSolver_test.cpp::SolvesFiniteDirichletProfileOnPlateMesh | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsNativeVolumeParityMetadata,build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已具备 BC family 语义与 override route，但仍以 bridge/runtime 对象承载，不保留 Java BC 包装层。,保持现有代码路径、测试和 gate 证据不回退。,
Vol/BC/OneSurfDistribTestableMatterBC.java,Vol,Vol/BC(Abstract),vol_bc_abstract,BoundaryCondition、PoissonSolver、LinearSystem、SurfaceFieldVolumeBridge 中的 BC/VoltageGenerator 路径。,已等价实现,Tools/FieldSolver/include/BoundaryCondition.h | Tools/FieldSolver/src/PoissonSolver.cpp | Tools/FieldSolver/include/PoissonSolver.h | Tools/Solver/include/LinearSystem.h | Tools/Solver/src/LinearSystem.cpp | Tools/FieldSolver/src/SurfaceFieldVolumeBridge.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,Tools/FieldSolver/test/PoissonSolver_test.cpp::SolvesFiniteDirichletProfileOnPlateMesh | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsNativeVolumeParityMetadata,build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已具备 BC family 语义与 override route，但仍以 bridge/runtime 对象承载，不保留 Java BC 包装层。,保持现有代码路径、测试和 gate 证据不回退。,
Vol/BC/SurfDistribMatterBC.java,Vol,Vol/BC(Abstract),vol_bc_abstract,BoundaryCondition、PoissonSolver、LinearSystem、SurfaceFieldVolumeBridge 中的 BC/VoltageGenerator 路径。,已等价实现,Tools/FieldSolver/include/BoundaryCondition.h | Tools/FieldSolver/src/PoissonSolver.cpp | Tools/FieldSolver/include/PoissonSolver.h | Tools/Solver/include/LinearSystem.h | Tools/Solver/src/LinearSystem.cpp | Tools/FieldSolver/src/SurfaceFieldVolumeBridge.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,Tools/FieldSolver/test/PoissonSolver_test.cpp::SolvesFiniteDirichletProfileOnPlateMesh | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsNativeVolumeParityMetadata,build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已具备 BC family 语义与 override route，但仍以 bridge/runtime 对象承载，不保留 Java BC 包装层。,保持现有代码路径、测试和 gate 证据不回退。,
Vol/BC/TestableMatterBC.java,Vol,Vol/BC(Abstract),vol_bc_abstract,BoundaryCondition、PoissonSolver、LinearSystem、SurfaceFieldVolumeBridge 中的 BC/VoltageGenerator 路径。,已等价实现,Tools/FieldSolver/include/BoundaryCondition.h | Tools/FieldSolver/src/PoissonSolver.cpp | Tools/FieldSolver/include/PoissonSolver.h | Tools/Solver/include/LinearSystem.h | Tools/Solver/src/LinearSystem.cpp | Tools/FieldSolver/src/SurfaceFieldVolumeBridge.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,Tools/FieldSolver/test/PoissonSolver_test.cpp::SolvesFiniteDirichletProfileOnPlateMesh | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsNativeVolumeParityMetadata,build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已具备 BC family 语义与 override route，但仍以 bridge/runtime 对象承载，不保留 Java BC 包装层。,保持现有代码路径、测试和 gate 证据不回退。,
Vol/BC/VoltageDependentMBC.java,Vol,Vol/BC(Abstract),vol_bc_abstract,BoundaryCondition、PoissonSolver、LinearSystem、SurfaceFieldVolumeBridge 中的 BC/VoltageGenerator 路径。,已等价实现,Tools/FieldSolver/include/BoundaryCondition.h | Tools/FieldSolver/src/PoissonSolver.cpp | Tools/FieldSolver/include/PoissonSolver.h | Tools/Solver/include/LinearSystem.h | Tools/Solver/src/LinearSystem.cpp | Tools/FieldSolver/src/SurfaceFieldVolumeBridge.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,Tools/FieldSolver/test/PoissonSolver_test.cpp::SolvesFiniteDirichletProfileOnPlateMesh | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsNativeVolumeParityMetadata,build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已具备 BC family 语义与 override route，但仍以 bridge/runtime 对象承载，不保留 Java BC 包装层。,保持现有代码路径、测试和 gate 证据不回退。,
Vol/BC/VoltageGenerator.java,Vol,Vol/BC(Abstract),vol_bc_abstract,BoundaryCondition、PoissonSolver、LinearSystem、SurfaceFieldVolumeBridge 中的 BC/VoltageGenerator 路径。,已等价实现,Tools/FieldSolver/include/BoundaryCondition.h | Tools/FieldSolver/src/PoissonSolver.cpp | Tools/FieldSolver/include/PoissonSolver.h | Tools/Solver/include/LinearSystem.h | Tools/Solver/src/LinearSystem.cpp | Tools/FieldSolver/src/SurfaceFieldVolumeBridge.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,Tools/FieldSolver/test/PoissonSolver_test.cpp::SolvesFiniteDirichletProfileOnPlateMesh | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsNativeVolumeParityMetadata,build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已具备 BC family 语义与 override route，但仍以 bridge/runtime 对象承载，不保留 Java BC 包装层。,保持现有代码路径、测试和 gate 证据不回退。,
Vol/Geom/CartesianSystem.java,Vol,Vol/Geom,vol_geom,MeshParsing、SurfaceFieldVolumeBridge 与 DensePlasmaSurfaceCharging 中的体域几何语义。,聚合等价实现,Tools/Mesh/include/MeshParsing.h | Tools/Mesh/src/MeshParsing.cpp | Tools/FieldSolver/include/SurfaceFieldVolumeBridge.h | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/FieldSolver/test/SurfaceFieldVolumeBridge_test.cpp::NativeVolumeParitySnapshotBuildsMinimalClosedLoop, HybridBlendParityAddsPhase2BoundaryAndInteractionCoverage | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsNativeVolumeParityMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目把 Vol/Geom 语义并入 mesh parsing 与 bridge/runtime，而不是独立 Java geometry 对象层。,保持 native-volume geometry metadata 与 mesh route smoke。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Vol/Geom/CoordinateSystemTools.java,Vol,Vol/Geom,vol_geom,MeshParsing、SurfaceFieldVolumeBridge 与 DensePlasmaSurfaceCharging 中的体域几何语义。,聚合等价实现,Tools/Mesh/include/MeshParsing.h | Tools/Mesh/src/MeshParsing.cpp | Tools/FieldSolver/include/SurfaceFieldVolumeBridge.h | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/FieldSolver/test/SurfaceFieldVolumeBridge_test.cpp::NativeVolumeParitySnapshotBuildsMinimalClosedLoop, HybridBlendParityAddsPhase2BoundaryAndInteractionCoverage | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsNativeVolumeParityMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目把 Vol/Geom 语义并入 mesh parsing 与 bridge/runtime，而不是独立 Java geometry 对象层。,保持 native-volume geometry metadata 与 mesh route smoke。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Vol/Geom/CylindricalSystem.java,Vol,Vol/Geom,vol_geom,MeshParsing、SurfaceFieldVolumeBridge 与 DensePlasmaSurfaceCharging 中的体域几何语义。,聚合等价实现,Tools/Mesh/include/MeshParsing.h | Tools/Mesh/src/MeshParsing.cpp | Tools/FieldSolver/include/SurfaceFieldVolumeBridge.h | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/FieldSolver/test/SurfaceFieldVolumeBridge_test.cpp::NativeVolumeParitySnapshotBuildsMinimalClosedLoop, HybridBlendParityAddsPhase2BoundaryAndInteractionCoverage | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsNativeVolumeParityMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目把 Vol/Geom 语义并入 mesh parsing 与 bridge/runtime，而不是独立 Java geometry 对象层。,保持 native-volume geometry metadata 与 mesh route smoke。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Vol/Geom/Geom.java,Vol,Vol/Geom,vol_geom,MeshParsing、SurfaceFieldVolumeBridge 与 DensePlasmaSurfaceCharging 中的体域几何语义。,聚合等价实现,Tools/Mesh/include/MeshParsing.h | Tools/Mesh/src/MeshParsing.cpp | Tools/FieldSolver/include/SurfaceFieldVolumeBridge.h | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/FieldSolver/test/SurfaceFieldVolumeBridge_test.cpp::NativeVolumeParitySnapshotBuildsMinimalClosedLoop, HybridBlendParityAddsPhase2BoundaryAndInteractionCoverage | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsNativeVolumeParityMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目把 Vol/Geom 语义并入 mesh parsing 与 bridge/runtime，而不是独立 Java geometry 对象层。,保持 native-volume geometry metadata 与 mesh route smoke。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Vol/Geom/SphericalSystem.java,Vol,Vol/Geom,vol_geom,MeshParsing、SurfaceFieldVolumeBridge 与 DensePlasmaSurfaceCharging 中的体域几何语义。,聚合等价实现,Tools/Mesh/include/MeshParsing.h | Tools/Mesh/src/MeshParsing.cpp | Tools/FieldSolver/include/SurfaceFieldVolumeBridge.h | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/FieldSolver/test/SurfaceFieldVolumeBridge_test.cpp::NativeVolumeParitySnapshotBuildsMinimalClosedLoop, HybridBlendParityAddsPhase2BoundaryAndInteractionCoverage | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsNativeVolumeParityMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目把 Vol/Geom 语义并入 mesh parsing 与 bridge/runtime，而不是独立 Java geometry 对象层。,保持 native-volume geometry metadata 与 mesh route smoke。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Vol/Geom/ThreeDCartesianGeom.java,Vol,Vol/Geom,vol_geom,MeshParsing、SurfaceFieldVolumeBridge 与 DensePlasmaSurfaceCharging 中的体域几何语义。,聚合等价实现,Tools/Mesh/include/MeshParsing.h | Tools/Mesh/src/MeshParsing.cpp | Tools/FieldSolver/include/SurfaceFieldVolumeBridge.h | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/FieldSolver/test/SurfaceFieldVolumeBridge_test.cpp::NativeVolumeParitySnapshotBuildsMinimalClosedLoop, HybridBlendParityAddsPhase2BoundaryAndInteractionCoverage | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsNativeVolumeParityMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目把 Vol/Geom 语义并入 mesh parsing 与 bridge/runtime，而不是独立 Java geometry 对象层。,保持 native-volume geometry metadata 与 mesh route smoke。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Vol/Geom/TwoThreeDAxisymGeom.java,Vol,Vol/Geom,vol_geom,MeshParsing、SurfaceFieldVolumeBridge 与 DensePlasmaSurfaceCharging 中的体域几何语义。,聚合等价实现,Tools/Mesh/include/MeshParsing.h | Tools/Mesh/src/MeshParsing.cpp | Tools/FieldSolver/include/SurfaceFieldVolumeBridge.h | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/FieldSolver/test/SurfaceFieldVolumeBridge_test.cpp::NativeVolumeParitySnapshotBuildsMinimalClosedLoop, HybridBlendParityAddsPhase2BoundaryAndInteractionCoverage | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsNativeVolumeParityMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目把 Vol/Geom 语义并入 mesh parsing 与 bridge/runtime，而不是独立 Java geometry 对象层。,保持 native-volume geometry metadata 与 mesh route smoke。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Vol/VolDistrib/AnalyticVolDistrib.java,Vol,Vol/VolDistrib(LongTail),vol_distrib_long_tail,VolDistrib、SurfaceFieldVolumeContracts、SurfaceFieldVolumeBridge、Main 配置入口与 DensePlasmaSurfaceCharging 分布路由。,已等价实现,Tools/FieldSolver/include/VolDistrib.h | Tools/FieldSolver/include/SurfaceFieldVolumeContracts.h | Tools/FieldSolver/include/SurfaceFieldVolumeBridge.h | Tools/FieldSolver/src/SurfaceFieldVolumeBridge.cpp | Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/include/DensePlasmaSurfaceCharging.h | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Main/SurfaceScenarioLoader.cpp | Main/main.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/FieldSolver/test/SurfaceFieldVolumeBridge_test.cpp::ExplicitDistributionFamiliesNormalizeDuplicates | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsNativeVolumeParityMetadata, SurfaceConfigCliAcceptsNativeVolumeFamilyOverrideKeys",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已闭环 VolDistrib 长尾 family，但多个 Java 分布类统一收口到配置+bridge route。,保持现有代码路径、测试和 gate 证据不回退。,
